Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,CTR,Day_of_Week
136492,DataTech Solutions,Email,Women 35-44,60 days,Email,12.0,7523.0,3.94,New York,French,992,5046,7,Foodies,2021-12-13,19.659135949266744,Monday
136557,NexGen Systems,Email,Women 25-34,30 days,Email,6.0,11225.0,4.29,Miami,Mandarin,561,5926,8,Tech Enthusiasts,2021-02-16,9.46675666554168,Tuesday
136585,TechCorp,Email,Men 18-24,30 days,Email,3.0,5131.0,5.28,Miami,Mandarin,181,5788,2,Foodies,2021-03-16,3.127159640635798,Tuesday
136657,TechCorp,Email,All Ages,15 days,Email,13.0,16873.0,5.63,Houston,English,213,2531,2,Outdoor Adventurers,2021-05-27,8.41564598972738,Thursday
136732,TechCorp,Email,Men 18-24,15 days,Email,10.0,5243.0,3.06,New York,Spanish,959,9332,10,Outdoor Adventurers,2021-08-10,10.276468066866695,Tuesday
136744,NexGen Systems,Email,All Ages,45 days,Email,8.0,19429.0,5.99,Los Angeles,English,665,3558,5,Tech Enthusiasts,2021-08-22,18.690275435638,Sunday
136753,TechCorp,Email,Men 25-34,60 days,Email,13.0,7969.0,7.61,Los Angeles,Mandarin,436,8840,3,Foodies,2021-08-31,4.932126696832579,Tuesday
136842,Innovate Industries,Email,All Ages,15 days,Email,2.0,16904.0,2.96,Chicago,French,926,8552,8,Fashionistas,2021-11-28,10.827876520112255,Sunday
136920,NexGen Systems,Email,Women 25-34,60 days,Email,13.0,8814.0,3.65,Los Angeles,Mandarin,454,6600,6,Tech Enthusiasts,2021-02-14,6.878787878787879,Sunday
136926,NexGen Systems,Email,Women 35-44,60 days,Email,12.0,16453.0,7.05,Houston,English,638,4045,2,Tech Enthusiasts,2021-02-20,15.772558714462297,Saturday
136961,Innovate Industries,Email,All Ages,30 days,Email,12.0,11443.0,7.72,Los Angeles,Mandarin,811,2722,2,Foodies,2021-03-27,29.794268919911833,Saturday
136964,NexGen Systems,Email,Women 25-34,15 days,Email,4.0,5227.0,7.53,Houston,Spanish,889,7185,5,Health & Wellness,2021-03-30,12.372999304105777,Tuesday
137046,Alpha Innovations,Email,All Ages,45 days,Email,11.0,17929.0,2.9,Houston,Spanish,839,7649,5,Fashionistas,2021-06-20,10.968754085501372,Sunday
137062,NexGen Systems,Email,Women 35-44,45 days,Email,14.000000000000002,15296.0,4.64,Chicago,English,115,3480,3,Tech Enthusiasts,2021-07-06,3.3045977011494254,Tuesday
137078,TechCorp,Email,Men 25-34,60 days,Email,3.0,11888.0,6.09,Chicago,Spanish,624,1732,8,Outdoor Adventurers,2021-07-22,36.027713625866056,Thursday
137095,DataTech Solutions,Email,All Ages,30 days,Email,11.0,13935.0,2.73,Los Angeles,English,372,1949,8,Tech Enthusiasts,2021-08-08,19.08671113391483,Sunday
137119,DataTech Solutions,Email,Men 18-24,45 days,Email,7.000000000000001,15012.0,4.65,New York,English,853,7362,1,Foodies,2021-09-01,11.58652540070633,Wednesday
137143,DataTech Solutions,Email,Women 25-34,45 days,Email,13.0,6273.0,5.31,Los Angeles,French,333,8820,10,Tech Enthusiasts,2021-09-25,3.7755102040816326,Saturday
137149,NexGen Systems,Email,Women 25-34,45 days,Email,6.0,5103.0,7.93,New York,French,785,3211,1,Fashionistas,2021-10-01,24.44721270632202,Friday
137166,Alpha Innovations,Email,Men 25-34,30 days,Email,12.0,15351.0,6.36,Miami,German,728,7323,2,Foodies,2021-10-18,9.94128089580773,Monday
137212,Innovate Industries,Email,Men 18-24,60 days,Email,7.000000000000001,10095.0,7.39,New York,English,539,6185,5,Health & Wellness,2021-12-03,8.714632174616007,Friday
137214,Innovate Industries,Email,Men 25-34,45 days,Email,11.0,9901.0,7.82,New York,Mandarin,872,5267,4,Tech Enthusiasts,2021-12-05,16.555914182646667,Sunday
137223,Innovate Industries,Email,Men 25-34,45 days,Email,4.0,9219.0,6.96,Los Angeles,Spanish,777,6193,10,Foodies,2021-12-14,12.54642338123688,Tuesday
137228,TechCorp,Email,All Ages,60 days,Email,2.0,19283.0,4.11,Miami,Spanish,478,7791,10,Foodies,2021-12-19,6.135284302400206,Sunday
137250,DataTech Solutions,Email,Men 18-24,15 days,Email,13.0,6689.0,3.74,Miami,German,904,8768,4,Outdoor Adventurers,2021-01-10,10.31021897810219,Sunday
137310,Innovate Industries,Email,Men 25-34,45 days,Email,4.0,7772.0,2.61,Miami,French,137,2232,3,Fashionistas,2021-03-11,6.137992831541219,Thursday
137339,Alpha Innovations,Email,Women 25-34,30 days,Email,12.0,10211.0,3.69,Miami,English,849,3955,1,Tech Enthusiasts,2021-04-09,21.466498103666247,Friday
137341,DataTech Solutions,Email,Women 35-44,30 days,Email,9.0,19562.0,3.45,Houston,Mandarin,590,8875,2,Fashionistas,2021-04-11,6.647887323943662,Sunday
137349,TechCorp,Email,Men 18-24,15 days,Email,4.0,7133.0,5.06,Miami,German,274,5062,10,Tech Enthusiasts,2021-04-19,5.41288028447254,Monday
137375,NexGen Systems,Email,Men 18-24,60 days,Email,2.0,6240.0,5.96,Los Angeles,Mandarin,653,9562,7,Fashionistas,2021-05-15,6.829115247856097,Saturday
137391,Alpha Innovations,Email,Women 35-44,30 days,Email,9.0,15968.0,5.01,Miami,French,695,8670,4,Tech Enthusiasts,2021-05-31,8.016147635524797,Monday
137424,Innovate Industries,Email,Men 18-24,30 days,Email,5.0,12327.0,7.24,New York,English,856,3729,3,Tech Enthusiasts,2021-07-03,22.955215875569856,Saturday
137432,NexGen Systems,Email,Women 35-44,45 days,Email,13.0,19972.0,2.06,Chicago,English,179,4275,4,Outdoor Adventurers,2021-07-11,4.187134502923977,Sunday
137488,NexGen Systems,Email,Women 35-44,30 days,Email,3.0,15277.0,3.57,Miami,English,149,4241,8,Health & Wellness,2021-09-05,3.513322329639236,Sunday
137495,Alpha Innovations,Email,Men 25-34,60 days,Email,8.0,12298.0,7.43,Chicago,Mandarin,389,6157,8,Foodies,2021-09-12,6.318012018840344,Sunday
137524,DataTech Solutions,Email,Men 25-34,15 days,Email,7.000000000000001,8063.0,7.39,Houston,Mandarin,958,6147,5,Outdoor Adventurers,2021-10-11,15.584838132422322,Monday
137544,NexGen Systems,Email,Men 25-34,60 days,Email,7.000000000000001,18827.0,2.42,Chicago,German,860,4157,4,Outdoor Adventurers,2021-10-31,20.687996151070482,Sunday
137568,DataTech Solutions,Email,Women 35-44,15 days,Email,8.0,16733.0,6.77,Los Angeles,Spanish,869,4429,6,Health & Wellness,2021-11-24,19.6206818694965,Wednesday
137575,DataTech Solutions,Email,Men 18-24,60 days,Email,9.0,9089.0,5.47,Los Angeles,German,594,9725,3,Foodies,2021-12-01,6.107969151670951,Wednesday
137594,DataTech Solutions,Email,Women 35-44,15 days,Email,5.0,19148.0,5.26,Miami,Mandarin,104,1449,10,Fashionistas,2021-12-20,7.177363699102829,Monday
137619,DataTech Solutions,Email,Women 35-44,15 days,Email,11.0,6001.0,7.96,Miami,German,567,3946,7,Fashionistas,2021-01-14,14.368981246832234,Thursday
137650,DataTech Solutions,Email,Men 18-24,15 days,Email,14.000000000000002,9088.0,5.56,Miami,Mandarin,192,1775,10,Outdoor Adventurers,2021-02-14,10.816901408450704,Sunday
137658,Innovate Industries,Email,All Ages,45 days,Email,12.0,6311.0,5.71,Los Angeles,German,232,7990,1,Outdoor Adventurers,2021-02-22,2.9036295369211516,Monday
137713,TechCorp,Email,All Ages,15 days,Email,5.0,6176.0,7.96,Chicago,German,528,4569,1,Fashionistas,2021-04-18,11.556139198949442,Sunday
137751,Alpha Innovations,Email,All Ages,60 days,Email,12.0,12195.0,4.86,Houston,Mandarin,828,1559,8,Fashionistas,2021-05-26,53.1109685695959,Wednesday
137793,DataTech Solutions,Email,Men 25-34,60 days,Email,5.0,13723.0,6.62,New York,German,995,4080,2,Fashionistas,2021-07-07,24.387254901960784,Wednesday
137817,TechCorp,Email,Men 18-24,30 days,Email,2.0,6309.0,4.4,Chicago,German,269,7294,5,Fashionistas,2021-07-31,3.687962709075953,Saturday
137821,NexGen Systems,Email,Women 25-34,60 days,Email,9.0,17585.0,2.67,Los Angeles,English,520,6397,6,Foodies,2021-08-04,8.12881037986556,Wednesday
137824,Alpha Innovations,Email,Men 18-24,45 days,Email,8.0,9220.0,5.48,Chicago,Mandarin,382,2787,7,Tech Enthusiasts,2021-08-07,13.706494438464297,Saturday
137830,DataTech Solutions,Email,Men 18-24,15 days,Email,4.0,18235.0,4.21,New York,English,242,9357,8,Outdoor Adventurers,2021-08-13,2.586299027466068,Friday
137844,DataTech Solutions,Email,Men 25-34,15 days,Email,11.0,18389.0,3.15,New York,Spanish,667,5431,10,Fashionistas,2021-08-27,12.281347818081384,Friday
137854,Alpha Innovations,Email,Women 25-34,45 days,Email,8.0,14425.0,5.36,Miami,Mandarin,702,7363,8,Fashionistas,2021-09-06,9.534157272850742,Monday
137877,TechCorp,Email,Men 18-24,45 days,Email,3.0,6414.0,5.13,Chicago,English,502,6598,7,Foodies,2021-09-29,7.608366171567142,Wednesday
137935,TechCorp,Email,All Ages,15 days,Email,12.0,11693.0,5.17,New York,English,833,4412,9,Outdoor Adventurers,2021-11-26,18.88032638259293,Friday
137989,NexGen Systems,Email,Women 25-34,30 days,Email,10.0,9855.0,7.3,Houston,Mandarin,616,7133,2,Foodies,2021-01-19,8.635917566241414,Tuesday
138012,DataTech Solutions,Email,Women 35-44,15 days,Email,2.0,13475.0,7.0,Houston,French,330,4859,7,Tech Enthusiasts,2021-02-11,6.791520889071825,Thursday
138100,NexGen Systems,Email,Women 35-44,60 days,Email,5.0,19583.0,5.21,Los Angeles,French,309,4786,2,Health & Wellness,2021-05-10,6.4563309653155025,Monday
138105,NexGen Systems,Email,Men 18-24,30 days,Email,13.0,8683.0,5.43,Los Angeles,French,926,4723,7,Health & Wellness,2021-05-15,19.606182511115815,Saturday
138126,DataTech Solutions,Email,All Ages,30 days,Email,13.0,17335.0,7.5,Los Angeles,French,573,7927,1,Foodies,2021-06-05,7.228459694714267,Saturday
138222,NexGen Systems,Email,Men 25-34,30 days,Email,8.0,17207.0,6.02,Los Angeles,French,115,4096,3,Tech Enthusiasts,2021-09-09,2.8076171875,Thursday
138241,NexGen Systems,Email,All Ages,60 days,Email,13.0,18728.0,2.13,Miami,German,841,5001,10,Tech Enthusiasts,2021-09-28,16.816636672665467,Tuesday
138265,Innovate Industries,Email,Women 35-44,45 days,Email,1.0,14087.0,5.48,New York,Spanish,419,7359,6,Fashionistas,2021-10-22,5.693708384291344,Friday
138299,Innovate Industries,Email,All Ages,60 days,Email,1.0,15060.0,3.14,Miami,English,660,1347,4,Tech Enthusiasts,2021-11-25,48.9977728285078,Thursday
138309,NexGen Systems,Email,Women 25-34,30 days,Email,4.0,6519.0,4.68,Los Angeles,French,164,3555,3,Fashionistas,2021-12-05,4.613220815752461,Sunday
138352,NexGen Systems,Email,Women 35-44,45 days,Email,2.0,16512.0,5.55,Chicago,Mandarin,174,1837,2,Health & Wellness,2021-01-17,9.471965160587915,Sunday
138365,NexGen Systems,Email,Men 25-34,60 days,Email,4.0,6231.0,6.11,Miami,Mandarin,159,8410,10,Tech Enthusiasts,2021-01-30,1.8906064209274673,Saturday
138391,Innovate Industries,Email,All Ages,30 days,Email,11.0,11001.0,6.52,Houston,Spanish,785,1655,9,Fashionistas,2021-02-25,47.43202416918429,Thursday
138509,Innovate Industries,Email,Men 25-34,30 days,Email,2.0,10343.0,4.43,Houston,Spanish,459,6617,5,Fashionistas,2021-06-23,6.936678252984736,Wednesday
138510,NexGen Systems,Email,Women 25-34,30 days,Email,14.000000000000002,8157.0,4.54,Los Angeles,German,811,5653,10,Health & Wellness,2021-06-24,14.346364762073236,Thursday
138525,TechCorp,Email,Men 25-34,45 days,Email,7.000000000000001,12369.0,7.92,Chicago,German,856,6210,1,Fashionistas,2021-07-09,13.784219001610307,Friday
138585,Innovate Industries,Email,Men 18-24,45 days,Email,7.000000000000001,19502.0,4.16,Chicago,Spanish,875,9873,9,Tech Enthusiasts,2021-09-07,8.862554441405853,Tuesday
138621,DataTech Solutions,Email,All Ages,60 days,Email,12.0,11508.0,5.02,Chicago,Spanish,829,3476,6,Health & Wellness,2021-10-13,23.849252013808975,Wednesday
138624,Innovate Industries,Email,All Ages,45 days,Email,3.0,15014.0,6.46,Houston,French,164,3052,5,Tech Enthusiasts,2021-10-16,5.373525557011796,Saturday
138639,Innovate Industries,Email,Women 25-34,30 days,Email,10.0,13022.0,7.67,New York,Mandarin,138,1136,6,Foodies,2021-10-31,12.147887323943662,Sunday
138643,DataTech Solutions,Email,Women 25-34,15 days,Email,2.0,14570.0,7.85,Chicago,English,418,4998,2,Foodies,2021-11-04,8.363345338135254,Thursday
138677,Alpha Innovations,Email,All Ages,60 days,Email,2.0,11061.0,4.96,Chicago,German,732,3390,1,Outdoor Adventurers,2021-12-08,21.5929203539823,Wednesday
138695,DataTech Solutions,Email,Women 25-34,30 days,Email,4.0,9249.0,5.84,New York,Mandarin,834,5053,3,Foodies,2021-12-26,16.50504650702553,Sunday
138873,TechCorp,Email,Men 25-34,30 days,Email,9.0,10603.0,3.47,Chicago,English,373,6732,4,Outdoor Adventurers,2021-06-22,5.540701128936424,Tuesday
138884,DataTech Solutions,Email,All Ages,15 days,Email,4.0,6670.0,5.32,New York,Spanish,144,6937,7,Health & Wellness,2021-07-03,2.075825284705204,Saturday
138904,TechCorp,Email,Men 25-34,45 days,Email,4.0,6970.0,6.93,Chicago,German,575,3376,10,Tech Enthusiasts,2021-07-23,17.031990521327014,Friday
138911,TechCorp,Email,All Ages,45 days,Email,2.0,14048.0,3.31,Chicago,English,340,9536,2,Fashionistas,2021-07-30,3.565436241610738,Friday
138922,Innovate Industries,Email,All Ages,30 days,Email,14.000000000000002,8137.0,6.6,Los Angeles,French,261,8799,7,Foodies,2021-08-10,2.9662461643368565,Tuesday
138957,Innovate Industries,Email,Men 18-24,30 days,Email,6.0,10963.0,5.67,New York,English,825,4123,4,Foodies,2021-09-14,20.009701673538686,Tuesday
138993,Innovate Industries,Email,Women 25-34,45 days,Email,9.0,13205.0,4.9,Houston,Mandarin,757,2959,7,Fashionistas,2021-10-20,25.58296721865495,Wednesday
139041,NexGen Systems,Email,Women 25-34,15 days,Email,8.0,9685.0,7.97,Miami,German,330,4090,2,Foodies,2021-12-07,8.06845965770171,Tuesday
139078,Alpha Innovations,Email,Men 25-34,15 days,Email,10.0,17826.0,4.59,New York,Spanish,976,2199,7,Foodies,2021-01-13,44.38381082310141,Wednesday
139091,Alpha Innovations,Email,Men 18-24,45 days,Email,7.000000000000001,12418.0,3.27,New York,German,761,4904,6,Foodies,2021-01-26,15.517944535073411,Tuesday
139135,TechCorp,Email,Women 35-44,60 days,Email,4.0,19960.0,4.69,Houston,German,824,5605,2,Foodies,2021-03-11,14.701159678858161,Thursday
139162,Innovate Industries,Email,Women 35-44,45 days,Email,14.000000000000002,5244.0,4.98,Houston,English,308,8883,2,Foodies,2021-04-07,3.467297084318361,Wednesday
139237,Alpha Innovations,Email,Men 25-34,60 days,Email,5.0,5015.0,2.82,Chicago,English,941,9444,9,Outdoor Adventurers,2021-06-21,9.963998305802626,Monday
139257,DataTech Solutions,Email,Men 18-24,15 days,Email,13.0,14483.0,6.82,Los Angeles,English,118,8262,10,Health & Wellness,2021-07-11,1.4282256112321472,Sunday
139265,NexGen Systems,Email,Women 25-34,30 days,Email,14.000000000000002,11005.0,6.66,Chicago,French,700,2182,4,Tech Enthusiasts,2021-07-19,32.080659945004584,Monday
139364,Innovate Industries,Email,Men 25-34,30 days,Email,6.0,10190.0,2.4,Houston,Spanish,101,6663,7,Fashionistas,2021-10-26,1.515833708539697,Tuesday
139412,DataTech Solutions,Email,Women 35-44,60 days,Email,11.0,12237.0,6.76,New York,German,976,6820,1,Foodies,2021-12-13,14.310850439882698,Monday
139414,TechCorp,Email,Women 25-34,15 days,Email,12.0,13590.0,5.81,Miami,French,181,4901,5,Foodies,2021-12-15,3.693123852275046,Wednesday
139433,DataTech Solutions,Email,Women 25-34,30 days,Email,2.0,12692.0,7.63,Chicago,French,397,4220,4,Foodies,2021-01-03,9.407582938388625,Sunday
139509,NexGen Systems,Email,Men 18-24,30 days,Email,4.0,5931.0,7.44,New York,French,821,4453,1,Outdoor Adventurers,2021-03-20,18.43700875814058,Saturday
139524,Innovate Industries,Email,Women 25-34,15 days,Email,4.0,12881.0,4.68,Miami,Spanish,576,5987,9,Health & Wellness,2021-04-04,9.620845164523134,Sunday
139543,Innovate Industries,Email,Men 25-34,60 days,Email,12.0,9402.0,2.69,Los Angeles,French,766,4751,4,Fashionistas,2021-04-23,16.122921490212587,Friday
139554,NexGen Systems,Email,All Ages,30 days,Email,5.0,9779.0,5.93,Chicago,Spanish,448,5338,3,Outdoor Adventurers,2021-05-04,8.392656425627576,Tuesday
139608,Innovate Industries,Email,Men 18-24,45 days,Email,5.0,17515.0,3.93,Los Angeles,English,515,6405,4,Outdoor Adventurers,2021-06-27,8.040593286494927,Sunday
139616,DataTech Solutions,Email,Women 25-34,15 days,Email,9.0,15280.0,2.96,Chicago,Spanish,415,5297,2,Health & Wellness,2021-07-05,7.834623371719841,Monday
139617,TechCorp,Email,Women 35-44,15 days,Email,15.0,8490.0,2.61,Miami,English,567,8764,5,Health & Wellness,2021-07-06,6.469648562300319,Tuesday
139634,Alpha Innovations,Email,Women 35-44,45 days,Email,13.0,16285.0,5.74,Houston,Spanish,230,1600,5,Health & Wellness,2021-07-23,14.374999999999998,Friday
139637,TechCorp,Email,All Ages,15 days,Email,9.0,9196.0,6.32,Los Angeles,Mandarin,837,8525,8,Fashionistas,2021-07-26,9.818181818181818,Monday
139651,NexGen Systems,Email,Men 18-24,30 days,Email,9.0,18487.0,2.8,Houston,German,369,6190,3,Foodies,2021-08-09,5.961227786752827,Monday
139701,TechCorp,Email,Men 25-34,45 days,Email,10.0,13070.0,2.81,Houston,German,483,7113,1,Foodies,2021-09-28,6.790383804301982,Tuesday
139715,TechCorp,Email,Women 25-34,15 days,Email,9.0,11015.0,7.59,Miami,German,783,4816,4,Tech Enthusiasts,2021-10-12,16.258305647840533,Tuesday
139717,Innovate Industries,Email,Men 18-24,15 days,Email,2.0,18754.0,4.65,New York,German,137,8275,8,Health & Wellness,2021-10-14,1.6555891238670695,Thursday
139755,TechCorp,Email,Men 18-24,60 days,Email,10.0,6527.0,6.05,Los Angeles,German,317,2228,1,Foodies,2021-11-21,14.228007181328545,Sunday
139757,Innovate Industries,Email,Women 35-44,15 days,Email,7.000000000000001,14903.0,7.11,Chicago,English,978,9199,7,Health & Wellness,2021-11-23,10.631590390259811,Tuesday
139804,DataTech Solutions,Email,Men 18-24,60 days,Email,4.0,18191.0,4.53,Los Angeles,French,999,5139,9,Fashionistas,2021-01-09,19.439579684763572,Saturday
139807,Alpha Innovations,Email,All Ages,15 days,Email,7.000000000000001,14380.0,4.12,New York,French,597,3373,2,Health & Wellness,2021-01-12,17.699377408834867,Tuesday
139823,NexGen Systems,Email,Men 25-34,15 days,Email,5.0,13995.0,7.46,New York,French,568,1360,5,Fashionistas,2021-01-28,41.76470588235294,Thursday
139839,NexGen Systems,Email,Men 18-24,30 days,Email,4.0,15970.0,7.85,Chicago,Spanish,762,7773,3,Health & Wellness,2021-02-13,9.803164801235043,Saturday
139863,NexGen Systems,Email,All Ages,30 days,Email,11.0,7630.0,4.38,Houston,English,608,9942,6,Outdoor Adventurers,2021-03-09,6.115469724401529,Tuesday
139895,DataTech Solutions,Email,Men 18-24,30 days,Email,3.0,15285.0,5.24,Miami,French,865,6526,7,Tech Enthusiasts,2021-04-10,13.254673613239351,Saturday
139899,DataTech Solutions,Email,Men 25-34,30 days,Email,8.0,10923.0,6.09,Los Angeles,German,709,8912,7,Outdoor Adventurers,2021-04-14,7.955565529622981,Wednesday
139905,Alpha Innovations,Email,Women 25-34,60 days,Email,9.0,17111.0,7.95,Houston,German,182,6710,6,Foodies,2021-04-20,2.712369597615499,Tuesday
139919,Innovate Industries,Email,Women 35-44,45 days,Email,12.0,5734.0,6.12,Los Angeles,English,330,7261,2,Foodies,2021-05-04,4.5448285360143235,Tuesday
139921,TechCorp,Email,Women 35-44,15 days,Email,8.0,9489.0,6.54,Houston,Spanish,453,1241,2,Fashionistas,2021-05-06,36.502820306204676,Thursday
139934,DataTech Solutions,Email,Women 25-34,45 days,Email,12.0,7495.0,3.67,Houston,French,330,9352,9,Foodies,2021-05-19,3.5286569717707437,Wednesday
139936,NexGen Systems,Email,Women 35-44,30 days,Email,4.0,13872.0,3.47,Houston,English,909,1762,1,Outdoor Adventurers,2021-05-21,51.58910329171397,Friday
139956,Alpha Innovations,Email,Men 25-34,15 days,Email,14.000000000000002,17381.0,3.55,Miami,German,377,5483,8,Outdoor Adventurers,2021-06-10,6.875797920846252,Thursday
140030,DataTech Solutions,Email,All Ages,15 days,Email,10.0,19321.0,5.65,Los Angeles,English,860,8441,4,Foodies,2021-08-23,10.18836630730956,Monday
140034,Alpha Innovations,Email,Men 25-34,60 days,Email,9.0,11131.0,4.14,Los Angeles,German,791,2935,5,Fashionistas,2021-08-27,26.950596252129472,Friday
140056,Innovate Industries,Email,Women 35-44,15 days,Email,6.0,17677.0,7.46,Miami,French,705,2427,5,Fashionistas,2021-09-18,29.04820766378245,Saturday
140104,Alpha Innovations,Email,Men 25-34,45 days,Email,4.0,6259.0,5.97,Los Angeles,Spanish,946,1053,10,Fashionistas,2021-11-05,89.83855650522318,Friday
140153,DataTech Solutions,Email,Men 18-24,30 days,Email,12.0,19160.0,3.23,Miami,Spanish,440,4909,3,Health & Wellness,2021-12-24,8.963128946832349,Friday
140184,Innovate Industries,Email,Men 25-34,60 days,Email,13.0,19849.0,7.72,Chicago,French,281,7425,9,Health & Wellness,2021-01-24,3.7845117845117846,Sunday
140206,Alpha Innovations,Email,Men 18-24,45 days,Email,4.0,12292.0,5.42,Miami,English,748,5101,6,Foodies,2021-02-15,14.663791413448344,Monday
140226,Innovate Industries,Email,Women 35-44,15 days,Email,6.0,15200.0,5.78,Miami,French,840,3076,8,Tech Enthusiasts,2021-03-07,27.308192457737324,Sunday
140227,Alpha Innovations,Email,Women 25-34,60 days,Email,15.0,8631.0,2.01,Miami,English,250,6326,8,Health & Wellness,2021-03-08,3.951944356623459,Monday
140254,TechCorp,Email,Men 25-34,30 days,Email,12.0,9556.0,2.26,New York,French,400,8513,4,Health & Wellness,2021-04-04,4.698696111828967,Sunday
140275,DataTech Solutions,Email,Men 25-34,30 days,Email,12.0,11516.0,3.07,Houston,English,512,2499,5,Fashionistas,2021-04-25,20.488195278111245,Sunday
140322,Innovate Industries,Email,All Ages,30 days,Email,2.0,7512.0,7.9,Los Angeles,Mandarin,855,5242,3,Outdoor Adventurers,2021-06-11,16.31056848531095,Friday
140336,Alpha Innovations,Email,All Ages,30 days,Email,8.0,18592.0,3.42,Los Angeles,English,240,4711,5,Outdoor Adventurers,2021-06-25,5.094459774994693,Friday
140367,NexGen Systems,Email,Women 25-34,60 days,Email,14.000000000000002,11249.0,7.79,Miami,Spanish,353,1716,3,Tech Enthusiasts,2021-07-26,20.571095571095572,Monday
140388,NexGen Systems,Email,Women 35-44,15 days,Email,10.0,11014.0,4.89,New York,French,235,7880,1,Foodies,2021-08-16,2.982233502538071,Monday
140416,NexGen Systems,Email,Women 25-34,45 days,Email,8.0,17969.0,4.07,Los Angeles,French,790,9042,10,Health & Wellness,2021-09-13,8.73700508737005,Monday
140422,DataTech Solutions,Email,Men 18-24,15 days,Email,2.0,14616.0,7.5,New York,English,786,6769,5,Fashionistas,2021-09-19,11.611759491800857,Sunday
140488,NexGen Systems,Email,All Ages,15 days,Email,7.000000000000001,10571.0,7.58,Chicago,German,279,4150,4,Health & Wellness,2021-11-24,6.72289156626506,Wednesday
140566,Innovate Industries,Email,Women 25-34,30 days,Email,13.0,18195.0,3.84,Houston,German,870,8142,1,Tech Enthusiasts,2021-02-10,10.685335298452468,Wednesday
140607,DataTech Solutions,Email,Women 35-44,30 days,Email,8.0,18204.0,4.05,Miami,French,777,8365,8,Fashionistas,2021-03-23,9.288702928870293,Tuesday
140643,Innovate Industries,Email,Men 18-24,45 days,Email,3.0,9406.0,6.49,New York,French,973,2412,2,Outdoor Adventurers,2021-04-28,40.339966832504146,Wednesday
140650,DataTech Solutions,Email,Women 35-44,45 days,Email,5.0,19999.0,3.11,Miami,English,253,4620,8,Fashionistas,2021-05-05,5.476190476190476,Wednesday
140716,TechCorp,Email,Women 25-34,60 days,Email,11.0,7774.0,5.03,Los Angeles,English,343,2771,6,Outdoor Adventurers,2021-07-10,12.37820281486828,Saturday
140732,TechCorp,Email,Men 25-34,30 days,Email,10.0,9069.0,5.75,Los Angeles,French,723,4045,3,Fashionistas,2021-07-26,17.873918417799754,Monday
140823,Innovate Industries,Email,Women 25-34,15 days,Email,3.0,12391.0,7.71,Houston,German,453,7325,8,Foodies,2021-10-25,6.184300341296929,Monday
140886,DataTech Solutions,Email,Men 18-24,15 days,Email,9.0,10214.0,3.33,Los Angeles,Mandarin,383,8082,7,Outdoor Adventurers,2021-12-27,4.738926008413759,Monday
140907,TechCorp,Email,Men 25-34,45 days,Email,5.0,11203.0,2.68,Los Angeles,German,492,3374,4,Health & Wellness,2021-01-17,14.582098399525787,Sunday
140937,DataTech Solutions,Email,All Ages,45 days,Email,12.0,9464.0,4.04,Chicago,Spanish,850,8310,10,Outdoor Adventurers,2021-02-16,10.22864019253911,Tuesday
140945,NexGen Systems,Email,All Ages,30 days,Email,9.0,14499.0,7.53,Los Angeles,German,751,3421,4,Fashionistas,2021-02-24,21.952645425314234,Wednesday
140995,Innovate Industries,Email,Men 18-24,15 days,Email,9.0,11440.0,6.98,Los Angeles,German,501,4043,6,Fashionistas,2021-04-15,12.39178827603265,Thursday
141103,Innovate Industries,Email,Men 25-34,60 days,Email,4.0,7081.0,4.03,Miami,Spanish,506,3411,4,Outdoor Adventurers,2021-08-01,14.834359425388449,Sunday
141142,DataTech Solutions,Email,All Ages,45 days,Email,9.0,17181.0,3.43,Los Angeles,Spanish,370,5604,10,Outdoor Adventurers,2021-09-09,6.602426837972876,Thursday
141153,DataTech Solutions,Email,Men 25-34,30 days,Email,12.0,11288.0,3.79,New York,French,101,1174,8,Outdoor Adventurers,2021-09-20,8.603066439522998,Monday
141168,DataTech Solutions,Email,All Ages,15 days,Email,4.0,9495.0,5.05,Chicago,Spanish,927,3624,4,Foodies,2021-10-05,25.579470198675498,Tuesday
141177,Innovate Industries,Email,All Ages,60 days,Email,4.0,6263.0,7.66,Los Angeles,Spanish,439,1403,4,Health & Wellness,2021-10-14,31.290092658588737,Thursday
141212,Innovate Industries,Email,Women 25-34,45 days,Email,11.0,19780.0,4.75,Los Angeles,French,530,8887,3,Fashionistas,2021-11-18,5.963767300551368,Thursday
141229,Innovate Industries,Email,Women 35-44,45 days,Email,9.0,8739.0,6.07,Houston,English,646,1311,8,Fashionistas,2021-12-05,49.275362318840585,Sunday
141294,DataTech Solutions,Email,All Ages,45 days,Email,6.0,16044.0,2.48,Miami,German,642,1411,1,Health & Wellness,2021-02-08,45.49964564138909,Monday
141298,DataTech Solutions,Email,All Ages,45 days,Email,14.000000000000002,15674.0,4.47,Chicago,French,668,6402,4,Foodies,2021-02-12,10.434239300218682,Friday
141355,TechCorp,Email,Men 25-34,60 days,Email,7.000000000000001,6091.0,7.58,Miami,Mandarin,479,6826,9,Outdoor Adventurers,2021-04-10,7.0172868444184004,Saturday
